source,target
1152428,114602
1152454,103
1152454,148
1152454,2054
1152454,2078
1152454,4393
1152454,5776
1152454,13010
1152454,19560
1152454,20445
1152454,20458
1152454,21785
1152454,38356
1152454,114602
1153705,103
1153705,148
1153705,2054
1153705,2078
1153705,4393
1153705,5776
1153705,13010
1153705,19560
1153705,20445
1153705,20458
1153705,21785
1153705,38356
1153705,114602
1153285,103
1153285,148
1153285,2054
1153285,2078
1153285,4393
1153285,5776
1153285,13010
1153285,19560
1153285,20445
1153285,20458
1153285,21785
1153285,38356
1153285,114602
1152770,103
1152770,148
1152770,2054
1152770,2078
1152770,4393
1152770,5776
1152770,13010
1152770,19560
1152770,20445
1152770,20458
1152770,21785
1152770,38356
1152770,114602
2168,2036
2168,2127
2168,2136
2168,2146
2168,2147
2168,2152
2168,2160
2168,2174
2168,2175
2168,2182
2168,2194
2168,2195
2168,2201
2168,2210
2168,2222
2168,2224
2168,2225
2168,2226
2168,2229
2168,2231
2168,2236
2168,2242
2168,2244
2168,2245
2168,2248
2168,2278
2168,2279
2168,2286
2168,2287
2168,2300
2168,4463
2168,14561
2168,20699
2168,23218
2168,26975
2168,26977
2168,26982
2168,26983
2168,26993
2168,27005
2168,41401
2168,60127
2168,80347
2168,80359
2168,85100
2168,87820
2168,94172
2168,94186
2168,96033
2168,125110
2168,141658
2168,159042
2168,186099
2168,201866
2168,241045
2168,256138
2168,465673
2168,595736
2168,595738
2168,595740
2168,595744
2168,595748
2168,595757
2168,595782
2168,595794
2168,595797
681546,1565
681546,2127
681546,2139
681546,2222
681546,2268
681546,13839
681546,42172
681546,51179
681546,665119
1152996,14275
1152996,14276
1152996,14277
1152996,14278
1152996,14280
1153240,103
1153240,148
1153240,2054
1153240,2078
1153240,4393
1153240,5776
1153240,13010
1153240,19560
1153240,20445
1153240,20458
1153240,21785
1153240,38356
1153240,114602
1154707,103
1154707,148
1154707,2054
1154707,2078
1154707,4393
1154707,5776
1154707,13010
1154707,19560
1154707,20445
1154707,20458
1154707,21785
1154707,38356
1154707,114602
7099,305
7099,2058
7099,2075
7099,4379
7099,7076
7099,7078
7099,7080
7099,7083
7099,7090
7099,7094
7099,7103
7099,10701
7099,20436
7099,44192
7099,46296
7099,46300
7099,203696
7099,203701
7099,203704
7099,203711
7099,203714
7099,203715
7099,203716
7099,203719
7099,203720
595808,2194
595808,2258
595808,2287
595808,60479
595808,60481
595808,60498
595808,60519
595808,75012
595808,77026
595808,85100
595808,127656
595808,146784
595808,151019
595808,258452
595808,258454
595808,316786
595808,316787
595808,330806
595808,330807
595808,330814
595808,330817
595808,330821
123313,2176
123313,2194
123313,2258
123313,14278
123313,36301
123313,36308
123313,115261
123313,115264
123313,123310
123313,194439
160037,2194
160037,2289
160037,3943
160037,5205
160037,14553
160037,16770
160037,19717
160037,24681
160037,26977
160037,27328
160037,64599
160037,117723
160037,253942
160037,257187
160037,784840
1112779,2287
1112779,4189
1112779,24790
1112779,29644
1112779,30092
1112779,47802
1112779,60496
1112779,80359
1112779,146804
1112779,205135
1111643,2182
1111643,2209
1111643,75014
1111643,202768
1111643,202769
1111643,202772
1111643,208904
1111643,208908
1111643,208909
1111643,208911
1111643,208918
1111643,208919
1111643,208923
1111643,208924
1116854,2231
1116854,47802
1116854,60479
1116854,60498
1116854,60519
1116854,168073
1116854,316786
1116854,316787
1116854,316788
1116854,316789
1116854,316790
1116854,316795
1116854,316800
2218,178
2218,1565
2218,2152
2218,2191
2218,2192
2218,2209
2218,2210
2218,2239
2218,2244
2218,2245
2218,2289
2218,2292
2218,13853
2218,24883
2218,26983
2218,26993
2218,56326
2218,60486
2218,74992
2218,74996
2218,74999
2218,75004
2218,75007
2218,75009
2218,75010
2218,75012
2218,75013
2218,75014
2218,75016
2218,80359
2218,134650
2218,139676
2218,146771
2218,146796
146790,1565
146790,2129
146790,2136
146790,2152
146790,2176
146790,2178
146790,2182
146790,2191
146790,2192
146790,2194
146790,2209
146790,2210
146790,2218
146790,2231
146790,2280
146790,2287
146790,2289
146790,2292
146790,13853
146790,24883
146790,26982
146790,26993
146790,56326
146790,60486
146790,75007
146790,75010
146790,75012
146790,77627
146790,80359
146790,85100
146790,87897
146790,134650
146790,139676
146790,139682
146790,146760
146790,146764
146790,146766
146790,146767
146790,146771
146790,146782
146790,146784
146790,146792
146790,146796
146790,146804
1118438,3180
1118438,10468
1118438,11066
1118438,60519
1118438,208918
1118438,213825
1118438,214328
1118438,214329
1118438,270352
1118438,280623
1118438,351671
1118438,351672
1118438,351673
1118438,351675
1118438,351676
1118438,351677
1118438,351678
1118438,351680
1118438,351682
1152082,3528
1152082,3651
1152082,7728
1152082,7729
1152082,7730
1152082,7732
1152082,7734
1154451,17841
1154451,17845
1154451,18009
1154451,84745
1154451,257195
1154451,784272
1154451,785177
1154451,785187
2250,1565
2250,2145
2250,2149
2250,2177
2250,2179
2250,2194
2250,2199
2250,2212
2250,2219
2250,2224
2250,2231
2250,2239
2250,2274
2250,2289
2250,2290
2250,2301
2250,13850
2250,56327
2250,77636
2250,182969
2250,198489
2250,199837
2250,365189
2250,742964
2250,742978
626897,26626
626897,785694
626897,785695
626897,785696
626897,785697
626897,785698
626897,785700
626897,785701
626897,785702
626897,785703
626897,785704
626897,785705
423863,9557
423863,54129
423863,82299
423863,565771
423863,632428
423863,780951
423863,783822
29946,301
29946,303
29946,305
29946,596
29946,2059
29946,4402
29946,5103
29946,54784
29946,62583
29946,83206
29946,92337
29946,112595
29946,146889
29946,195371
29946,564494
29946,564497
29946,564871
43706,8865
43706,9558
43706,9561
43706,43713
43706,82295
43706,107258
43706,299482
43706,299485
43706,345405
43706,785678
43706,844291
667491,2092
667491,2597
667491,2622
667491,2635
667491,3914
667491,5433
667491,10700
667491,10701
667491,13094
667491,19569
667491,43012
667491,43873
667491,67354
667491,70384
667491,79276
667491,92385
667491,93611
667491,136641
667491,667097
667491,667452
667491,667464
667491,667466
667491,667486
667491,668227
667491,668246
667491,668280
667491,668659
667491,668660
667491,668661
667491,668678
667491,668679
667491,668684
667491,668687
667491,668688
667491,668693
667491,668695
1104420,4263
1104420,6817
1104420,9555
1104420,39845
1104420,43702
1104420,43706
1104420,43708
1104420,43709
1104420,43710
1104420,43711
1104420,43712
1104420,43713
1104420,43714
1104420,43715
1104420,43716
1104420,43718
1104420,43720
1104420,43721
1104420,43722
1154431,251
1154431,476
1154431,1272
1154431,2654
1154431,5761
1154431,26457
1154431,34275
1154431,39605
1154431,42536
1154431,43712
1154431,43713
1154431,46515
1154431,79445
1154431,79996
1154431,81753
1154431,103785
1154431,107269
1154431,112629
1154431,143297
1154431,345405
1154431,627474
1154431,632254
1154431,632260
1154431,632428
1154431,780579
1154431,780597
1154431,780602
1154431,780608
1154431,781091
1154431,781094
1154431,781189
1154431,781192
1154431,781193
1154431,781197
1154431,781199
1154431,781203
1154431,781204
1154431,781209
1154431,781212
1154431,781219
1154431,781221
1154431,781223
1154431,781224
1154431,781229
1154431,781230
1154431,781234
1154431,781236
1154431,781238
1154431,781239
1137189,5890
1137189,9555
1137189,43702
1137189,43708
1137189,43710
1137189,43713
1137189,43715
1137189,558162
1137189,781317
1137189,781321
1137392,1452
1137392,124256
1137392,257195
1137392,265402
1137392,356540
1137392,464778
1137392,565771
1137392,626890
1137392,632260
1137392,632279
1137392,780819
1137392,780857
1137392,785887
1137392,785894
1137415,1451
1137415,1457
1137415,2058
1137415,2083
1137415,4017
1137415,7076
1137415,7078
1137415,7079
1137415,7093
1137415,10704
1137415,13526
1137415,16767
1137415,27337
1137415,32082
1137415,34275
1137415,50182
1137415,58015
1137415,65943
1137415,65958
1137415,76792
1137415,79446
1137415,82301
1137415,107258
1137415,125110
1137415,136444
1137415,151013
1137415,159839
1137415,200101
1137415,207659
1137415,235030
1137415,253569
1137415,257195
1137415,338813
1137415,348047
1137415,418583
1137415,464778
1137415,562287
1137415,566105
1137415,566107
1137415,578022
1137415,603659
1137415,724692
1137415,780564
1137415,780565
1137415,780568
1137415,780932
1137415,781391
1137415,781393
1137415,781396
1137415,781400
1137415,785134
1137415,785940
1137415,786136
1137415,786138
1137415,786142
1137415,786147
1137415,786148
1137415,786151
1137415,786154
1137415,786156
1137415,786157
1137415,786158
1137415,786162
1137415,786163
1137415,786164
1137415,786165
1137415,786167
1137415,786169
1137415,786174
1137415,786178
1137415,786181
1137415,786182
1137415,786183
1137415,786186
1137415,786188
1137415,786190
1137415,786191
1137415,786193
1137415,786196
1137415,786198
1137415,786199
1137415,786200
1137415,786203
1137415,786204
1137415,786205
1137415,786206
1137415,786208
1137415,786213
1137415,786214
1137415,786218
1137415,786219
1137415,786224
1137415,786225
1137415,786226
1137415,786229
1137415,786230
1137415,786233
1137415,786235
1137415,786238
1137415,786244
1137415,786247
1137415,786249
1137415,786252
1137415,786254
1137415,786257
1137415,786260
1137415,786261
1137415,786262
1137415,786264
1137415,786266
1140929,1452
1140929,9466
1140929,43702
1140929,107259
51062,1465
51062,1797
51062,7076
51062,7080
51062,10151
51062,10700
51062,14175
51062,14177
51062,51074
51062,182629
51062,182633
51062,182634
51062,182639
51062,200044
1107638,95
1107638,2091
1107638,3943
1107638,22896
1107638,70871
1107638,112629
1107638,112632
1107638,112634
1087639,2063
1087639,14553
1087639,16767
1087639,17855
1087639,34031
1087639,56319
1087639,65947
1087639,76702
1087639,76789
1087639,76792
1087639,76795
1087639,76798
1087639,76801
1087639,76802
1087639,76803
1087639,76806
1087639,76809
1141040,3940
1141040,17840
1141040,18009
1141040,37364
1141040,52461
1141040,241121
1141040,241369
1141040,299482
1141040,299485
1141040,446558
1141040,868054
1141040,868951
1141040,868952
1137644,2063
1137644,2289
1137644,14838
1137644,18816
1137644,37364
1137644,105915
1137644,192020
1137644,753617
1137644,794050
1137644,794051
1137644,794052
1137644,794053
1137644,794054
1137644,794055
340294,2146
340294,2157
340294,2191
340294,2192
340294,2194
340294,2195
340294,2212
340294,2275
340294,2288
340294,2289
340294,2292
340294,27005
340294,139669
340294,139676
340294,139682
340294,156656
340294,156658
340294,156661
340294,156664
340294,156668
340294,156670
340294,182001
340294,182010
340294,182969
340294,276928
632279,626907
632279,786135
441960,893
441960,1452
441960,2059
441960,9466
441960,17845
441960,17848
441960,288444
441960,288449
441960,288453
441960,288459
1140914,1452
1140914,9466
1140914,17841
1140914,18009
1140914,288459
1140914,626902
1140914,626907
1140914,865893
1140914,865901
17845,148
17845,1583
17845,2194
17845,4027
17845,12777
17845,17844
17845,18013
17845,36953
17845,36958
17845,37095
17845,42151
17845,43206
17845,50358
17845,112000
17845,125964
17845,178096
17845,337791
17845,786118
17845,786121
17845,786122
17845,786130
17845,786132
265125,305
265125,1896
265125,2075
265125,7095
265125,56318
265125,206169
265125,294033
265125,294034
265125,294035
265125,294036
265125,294037
265125,294038
265125,294042
265125,294045
265125,315082
41136,4097
41136,6562
41136,6563
41136,6564
41136,6566
41136,6567
41136,6568
41136,6569
41136,6570
41136,6571
41136,6572
41136,6573
41136,6574
41136,6575
41136,7484
41136,34805
1134161,893
1134161,2063
1134161,711609
1134161,711610
1134161,711613
889814,2063
889814,2904
889814,7730
889814,14560
889814,104983
889814,556354
889814,827021
889814,827029
889814,827030
780733,1583
780733,3939
780733,3940
780733,3943
780733,7464
780733,8410
780733,12748
780733,16770
780733,17840
780733,17844
780733,17845
780733,19717
780733,297565
780733,315226
780733,409547
780733,446558
780733,785162
780733,786007
780733,786010
780733,786014
1133461,295
1133461,2057
1133461,2059
1133461,2066
1133461,2078
1133461,47950
1133461,47952
1133461,61221
1133461,73806
1133461,242272
1133461,458265
1133461,566240
1133461,566289
1133461,584617
1133461,652655
1133461,697527
1133461,697528
1133461,697532
1133461,697533
1133461,697535
1133461,697567
1133461,697570
1133461,697576
1133461,697579
1134076,2156
1134076,2194
1134076,3943
1134076,5205
1134076,9241
1134076,9875
1134076,11162
1134076,12502
1134076,12750
1134076,21701
1134076,22741
1134076,24683
1134076,26795
1134076,60936
1134076,83164
1134076,100416
1134076,100433
1134076,111785
1134076,112066
1134076,173422
1134076,308976
1134076,504382
1137362,1452
1137362,17848
1137362,626902
1137362,626907
1137362,632422
1137362,780607
1138156,2147
1138156,2148
1138156,2194
1138156,2224
1138156,26977
1138156,26985
1138156,91147
1138156,206146
1138156,253942
1138156,257187
1138156,805027
1139244,106
1139244,14561
1139244,43369
1139244,60936
1139244,112066
1139244,347252
1139244,785948
1139244,829000
1139244,829001
1122698,2194
1122698,3943
1122698,17855
1122698,24681
1122698,26870
1122698,441347
1122698,441350
1122698,441352
1122698,441353
1122698,441354
1140927,1452
1140927,2063
1140927,3940
1140927,9466
1140927,17840
1140927,44799
1140927,70866
1140927,446552
1140927,446558
1140927,866253
1140927,866254
1140927,866255
1140927,866256
425213,1452
425213,9466
425213,9473
425213,17840
425213,65956
425213,83164
425213,108120
425213,112066
425213,190710
425213,190711
425213,190712
425213,190714
425213,190715
425213,190721
425213,190725
37553,12065
37553,13323
37553,18386
37553,18389
37553,32412
37553,35170
37553,64028
37553,82397
37553,82400
37553,82402
37553,82403
37553,82410
87403,1206
87403,15910
87403,18382
87403,18386
87403,26301
87403,35170
87403,37550
87403,37552
87403,37553
87403,37554
790569,9490
790569,9491
790569,9873
790569,9875
790569,10480
790569,10484
790569,13313
790569,14742
790569,18410
790569,18917
790569,30738
790569,34093
790569,51094
790569,68133
790569,73983
790569,100223
790569,113974
790569,157349
790569,160358
790569,169470
790569,453077
790569,570250
790569,753617
790569,814695
790569,814710
790569,814711
790569,814716
790569,814719
790569,824822
1109273,91
1109273,139
1109273,12141
1109273,96131
1109273,150028
1109273,150029
1109273,150030
1109273,150031
1109273,150033
1109273,150035
811604,15390
811604,17848
811604,258229
1137192,100416
1137192,150035
1137192,288444
426788,3943
426788,9483
426788,14561
426788,16770
426788,17015
426788,19717
426788,19720
426788,19723
426788,24681
426788,24887
426788,26978
426788,64599
426788,117486
426788,256077
426788,440298
426788,617757
426788,617772
426788,617773
426788,617774
426788,617776
71508,2289
71508,3943
71508,5205
71508,16769
71508,16770
71508,17847
71508,19720
71508,19722
71508,48488
71508,64599
71508,71512
71508,76664
71508,131291
71508,131295
71508,131296
71508,131297
71508,558630
1137322,3943
1137322,14561
1137322,76801
1137322,784496
698953,2148
698953,7730
698953,7732
698953,14560
698953,16770
698953,19717
698953,19723
698953,26978
698953,27337
698953,64599
698953,123845
698953,138876
698953,457338
698953,457345
698953,558630
698953,678864
698953,698480
698953,698487
698953,698491
698953,698498
698953,698499
19720,2289
19720,3943
19720,5205
19720,14561
19720,16769
19720,16770
19720,17847
19720,19717
19720,19719
19720,19722
19720,26870
19720,64599
19720,71512
19720,76664
19720,117499
19720,131290
19720,131291
19720,131295
19720,131296
19720,131297
19720,785824
19720,785828
